day,Eggs,Larvae,Pupae,Adults,Zero Locations
2141,2552197.077978,227073.370863,106829.488735,156345,28073
2142,2431205.820850,222803.755596,104279.437116,152916,28525
2143,2434438.591465,222114.684907,102835.480486,149617,29344
2144,2479865.399989,224967.582550,105552.450900,146770,29937
2145,2341368.079799,221038.346041,106830.564193,144274,30226
2146,2231940.768011,215407.438452,104829.406330,142928,30579
2147,2268176.823214,216473.073002,106414.775455,141517,30811
2148,2289537.043923,216766.806346,106393.691692,140005,31158
2149,2235916.006670,214868.137519,105872.038034,138689,31328
2150,2275821.666353,215417.941775,105508.097753,137471,31644
2151,2455380.995510,220250.310337,104362.307975,136195,32010
2152,2430982.242950,222909.363283,107665.925448,135020,32153
2153,2321683.579562,221869.101807,112753.270078,134267,32174
2154,2210873.275267,214886.056584,109382.954158,134985,32103
2155,2181830.535851,211795.738344,106208.797876,134668,32209
2156,2215206.087014,212257.161535,104426.525606,134342,32345
2157,2149975.560301,209412.832157,102149.960244,134091,32388
2158,2101882.118164,208270.666724,103080.447280,132938,32697
2159,2073414.996969,207501.526267,104757.394036,131935,33071
2160,2010701.266380,205700.871388,106835.245678,131631,32951
2161,1995129.618153,203265.007514,105383.199503,131033,33021
2162,1931274.060840,198173.595436,100637.696372,131094,33289
2163,2001418.860428,201285.054542,100961.885939,130050,33388
2164,2107230.744173,204741.527725,100128.516117,129594,33420
2165,2113431.100277,204138.736922,96948.210769,128521,33687
2166,2156289.986105,203199.993589,92117.512792,127693,33874
2167,2082285.344229,200676.809706,89622.611287,126043,34293
2168,2038226.241578,199587.517056,89766.972812,124111,34815
2169,1982098.181864,198106.777136,91079.873946,122037,35219
2170,2004161.046072,196652.170933,88716.573929,121331,35404
2171,1998889.980379,195980.984404,87342.233613,120014,35773
2172,1903839.708450,192187.204767,85858.645506,118213,36392
2173,1907510.731883,192433.402603,86683.930701,116534,36645
2174,1913757.784699,190073.725501,83712.109518,115324,37007
2175,1905502.271561,189392.620368,82397.352976,113799,37322
2176,1943230.872530,190445.670830,81812.601471,112428,37788
2177,1881863.317064,191310.105926,85540.270527,111339,38061
2178,1871662.174638,191982.839472,89169.356240,110494,38295
2179,1908237.907160,195097.269701,94081.625974,110278,38514
2180,1898488.300617,195182.056511,96534.202337,111135,38308
2181,1918367.471746,197917.817135,101391.713409,111930,37984
2182,1904919.236376,198358.785274,104820.972387,113826,37596
2183,1900579.913125,198719.372343,107387.887037,115764,37009
2184,1955951.693257,199723.069644,106984.060531,117727,36419
2185,1986278.528661,201443.020691,107275.651180,119324,35868
2186,2022437.877519,202996.247221,107114.237098,120876,35549
2187,2044394.590861,205308.245670,109256.514508,122479,35249
2188,2108777.657538,206764.494326,108313.310112,123466,35027
2189,2013318.634613,203567.975234,106397.373842,124653,34559
2190,2116349.775814,201318.806143,97268.734574,125394,34487
2191,2141785.417817,201585.987540,91577.069331,124772,34549
2192,2107944.920910,199156.369418,86204.809554,123426,34792
2193,2007072.774901,191479.542978,78597.398018,121324,35339
2194,1919208.091162,182403.503530,69187.535959,118523,36136
2195,1908677.914697,176617.474940,61239.980646,113971,37261
2196,1863451.386687,172673.220763,56671.238409,109216,38682
2197,1819729.132370,170589.079620,55093.441838,103795,40073
2198,1771675.379838,163063.723952,49867.486512,99522,41447
2199,1729626.095802,155264.565005,44025.247928,94551,42938
2200,1670962.136810,151320.972858,41513.458824,89188,44767
2201,1633160.913834,145409.510200,38028.058231,84775,46274
2202,1523086.857741,144767.625043,39846.986372,79796,48036
2203,1438435.690934,140388.438389,39954.717177,76043,49303
2204,1337934.899094,137252.757904,41340.070627,72610,50782
2205,1327330.711292,140644.637019,45930.980696,69719,51926
2206,1314726.566980,147083.430066,54758.876230,67779,52833
2207,1267989.743465,150470.327997,64585.029446,67857,52939
2208,1224186.777960,156171.689731,80663.447109,69359,52379
2209,1260794.013220,157107.912887,87290.931966,73482,50956
2210,1280975.563776,159445.385109,93487.403205,77361,49468
2211,1289522.262299,160762.854084,97927.422430,81796,47910
2212,1316609.370338,161239.084429,98526.209508,86922,46212
2213,1358833.286814,161786.065768,95816.774725,91381,44776
2214,1422530.717297,162509.343399,90439.078020,94243,43887
2215,1475352.729694,165133.372503,87325.920335,96145,42986
2216,1468052.916925,164911.847161,84533.200285,97382,42682
2217,1501135.137895,167174.740528,84257.123976,98064,42474
2218,1537070.796492,167582.856833,81548.966965,98687,42194
2219,1616757.727713,167790.024229,75809.794931,99205,42168
2220,1618213.896666,167562.600439,72191.189081,98473,42287
2221,1655817.715581,166499.004177,67402.794755,97190,42518
2222,1612184.811894,166889.634454,67508.289035,94897,43466
2223,1598317.965455,163339.622355,63969.443842,93353,43806
2224,1586381.250715,161414.100935,61576.436863,91359,44482
2225,1676487.240689,164464.137832,60743.690589,89215,45147
2226,1593980.514916,165995.627149,64776.779199,87768,45700
2227,1576909.753767,166077.583027,67534.770163,86745,45968
2228,1554541.373220,166620.649827,70776.449867,85912,46243
2229,1483809.941723,162931.713472,70838.520275,86461,46126
2230,1499367.272496,162667.273113,71072.376923,86374,46162
2231,1448950.212262,159716.003551,70090.138320,86565,46229
2232,1558742.105557,162938.970160,69427.720709,86257,46374
2233,1531254.381643,164449.194277,71545.658675,86286,46497
2234,1520041.112732,164612.637331,72983.869264,86561,46163
2235,1429880.502523,162317.349178,75026.220912,86900,45919
2236,1391165.704512,158889.479241,74349.931715,87844,45736
2237,1407899.008884,159010.069532,74380.048435,88296,45549
2238,1411601.816579,159954.748771,75385.934348,88685,45460
2239,1393557.902465,159485.397721,75992.644509,88896,45380
2240,1368956.406816,157349.479927,75018.001509,89124,45477
2241,1424269.431166,158153.360738,73338.357719,89399,45244
2242,1414397.083221,158635.165105,73277.248249,89445,45272
2243,1447951.005608,159819.848093,73056.008522,89324,45198
2244,1465422.239126,160626.106398,72728.334200,89563,45160
2245,1453717.010950,160648.664547,72721.679339,89908,45096
2246,1461665.128571,160200.597259,71775.963121,89676,45120
2247,1469565.132906,160327.599305,71032.188318,89474,45197
2248,1546011.114078,163663.256629,71136.040339,88855,45315
2249,1533822.286547,164246.949417,71723.550253,88750,45496
2250,1545691.822696,164811.419338,71998.245172,88547,45558
2251,1536479.314239,164591.552630,72073.916489,88804,45452
2252,1495144.003542,163192.598890,72250.131962,89026,45384
2253,1507569.311303,164259.429579,73417.014252,88688,45412
2254,1502826.718443,163547.357940,73307.344168,88956,45480
2255,1494414.431760,162859.463930,72917.745606,89367,45367
2256,1483459.236905,162626.958400,73004.752244,89138,45322
2257,1511894.187486,163959.557644,73394.222990,89090,45408
2258,1518047.440210,164687.939964,74031.298593,89539,45377
2259,1502683.886284,163778.497615,73779.098561,89598,45324
2260,1485613.057378,163670.248566,74492.699694,89636,45281
2261,1489066.691810,163547.717453,74576.368711,89712,45212
2262,1431358.007316,161764.506096,75162.742839,90056,44975
2263,1427490.057589,160772.773676,74816.836138,90633,44666
2264,1454861.873325,161333.426983,74355.858847,90614,44688
2265,1470524.903194,162853.945952,75247.684815,90820,44747
2266,1465996.183950,163834.275562,76800.685062,91118,44721
2267,1522084.559084,166937.833407,78720.659485,91576,44514
2268,1560738.818853,169654.970653,80810.293606,92298,44428
2269,1534569.978400,170256.425445,83170.870787,93171,44105
2270,1555236.285048,171598.044663,85284.767728,94096,43790
2271,1633772.406780,174220.630484,85418.224224,95704,43420
2272,1631087.495050,175535.835186,86388.175475,96720,42772
2273,1621492.482336,175834.078521,87046.378680,98174,42576
2274,1563682.455523,172533.720087,85148.865650,99051,42293
2275,1586860.606493,171163.884338,81962.460102,99585,42124
2276,1599206.926695,171382.490656,80143.311186,100114,41981
2277,1610985.581944,170893.878370,77758.600840,100019,41968
2278,1643939.538276,173007.236074,77961.003161,99318,41916
2279,1580142.972125,170203.606735,76760.917363,98983,42186
2280,1583153.811717,169502.509713,75714.982601,98589,42372
2281,1587694.866282,170136.561163,76045.764542,97769,42359
2282,1610921.458503,171403.298696,76712.025664,97291,42606
2283,1592645.685775,171531.170054,77797.008789,96791,42887
2284,1539667.110290,169168.803317,77864.566086,96635,43045
2285,1507231.784655,165005.853288,74789.360021,96317,42945
2286,1516492.417361,165502.970266,74456.255864,95716,43158
2287,1555220.230499,165862.810943,72972.618491,95372,43399
2288,1521590.490098,164358.467333,71849.851671,94481,43662
2289,1556284.934581,164302.099369,70103.682869,93951,43785
2290,1537693.015204,163433.616867,68888.213834,92760,44109
2291,1541308.359145,162891.028018,67892.273886,91642,44444
2292,1520191.970078,163674.886471,69448.608988,90817,44712
2293,1570208.969056,165308.208129,69915.038238,90265,44980
2294,1544819.114884,166281.892823,72231.785359,89695,45291
2295,1525372.182146,165257.887188,72785.398813,89754,45316
2296,1504392.609878,163499.570401,72123.331836,89435,45236
2297,1582186.488329,168141.119730,74638.492375,89415,45432
2298,1686424.236664,172595.463954,75923.653151,89716,45166
2299,1664716.374326,170618.434554,73725.397710,89938,44981
2300,1677007.061812,170269.985702,71857.582349,90163,45152
2301,1646556.259068,169351.781941,70775.826974,90355,44979
2302,1556344.792068,166028.828080,70227.013933,90100,44941
2303,1609137.273643,166944.582954,69532.911581,89430,45161
2304,1710326.005292,169193.149928,67309.010422,89076,45211
2305,1633821.535317,166384.303430,65570.276471,88266,45480
2306,1570609.180485,164138.690970,65426.751815,87105,45930
2307,1573271.325010,165141.929157,67081.038253,86239,46214
2308,1535266.135502,164119.276918,68346.349278,85793,46513
2309,1503189.480661,163706.016045,70336.126935,85885,46465
2310,1486386.591580,162978.887584,71553.956603,85861,46465
2311,1420484.211923,161839.836134,74466.868021,86176,46472
2312,1507541.024505,165525.881462,77224.044559,86729,46215
2313,1604656.092970,171235.275929,81230.474638,87567,46005
2314,1557198.354817,172086.415083,84917.283556,89411,45396
2315,1554833.748503,172726.058108,87568.116669,91775,44480
2316,1545923.289510,175303.690659,93329.732309,93427,44016
2317,1582718.186157,178837.939982,99608.297780,96127,43316
2318,1569842.088097,180212.830729,104913.324544,99164,42346
2319,1603962.221448,183283.891008,110886.806465,103211,41062
2320,1786166.490831,189369.910065,111709.517351,107174,39948
2321,1804759.399001,190496.210066,109253.030159,111017,38965
2322,1813573.656777,190546.601819,106211.173065,114115,38079
2323,1937436.165072,190314.566990,95935.325271,115888,37456
2324,1998033.642274,192698.614185,90618.662074,116917,37228
2325,2140349.409956,194431.141809,83275.893302,116101,37354
2326,2064226.295823,192766.114615,79215.752944,114439,37586
2327,2014163.684103,190770.128135,76969.113438,112785,38243
2328,1893099.443532,183566.583101,72321.712236,110025,38872
2329,1838927.613325,179248.170331,68676.909115,106955,39640
2330,1856926.258456,178910.555448,67112.802598,103835,40492
2331,1829916.802541,173794.908252,61988.620994,100886,41483
2332,1808454.688984,172901.671176,60840.682644,97718,42254
2333,1810099.839021,171987.090891,59798.094628,94955,43277
2334,1872563.816696,172995.682763,58740.343383,92000,44099
2335,1810072.276191,175439.146712,62827.011214,89238,45174
2336,1737522.203453,174924.073310,66587.727127,87609,45609
2337,1702265.574364,173941.264607,69169.539959,86510,45949
2338,1707451.603372,177561.183205,75233.455816,86322,46149
2339,1771680.106971,181732.329978,80421.603105,87325,45845
2340,1800520.340716,183784.678296,83631.993047,88508,45406
2341,1716161.082344,180002.333719,83330.073147,90057,44704
2342,1802112.671705,182448.081623,83413.223570,91572,44337
2343,1877907.869936,186971.918540,85495.178094,93009,43722
2344,1782484.251899,187423.949883,90811.327283,94667,43230
2345,1756659.771807,187356.581276,95270.409049,96897,42766
2346,1710822.065787,182806.227857,92510.398940,99557,41942
2347,1696365.503908,182262.922563,92127.630521,101186,41204
2348,1749461.431405,185557.648931,94431.336896,102918,40824
2349,1751104.770372,185867.759215,94822.230990,104956,40295
2350,1815019.089384,188720.121519,95842.189337,106314,39993
2351,1846450.858840,188924.850807,93804.367424,107933,39421
2352,1764814.134445,184967.057931,90544.389264,108632,39128
2353,1772194.395346,186767.573391,92418.947013,109140,38965
2354,1782507.209576,187683.587402,93602.315098,109914,38897
2355,1874511.033860,190537.413820,93394.531677,110532,38623
2356,1864126.454276,190311.943672,92314.805696,111104,38464
2357,1943824.413461,192173.302080,90650.440432,111250,38268
2358,2009127.488551,197423.651975,93541.955003,111454,38281
2359,2066224.027913,201671.928126,97596.358667,111810,38271
2360,2101135.332123,203051.627945,98116.480591,112922,37779
2361,2049056.743699,201996.158464,98681.693905,114198,37674
2362,2102538.955470,204790.997644,100853.860868,114883,37409
2363,2121970.851365,206958.225609,103646.160817,115621,37226
2364,2105509.916781,205642.925830,103208.662658,116636,36891
2365,2131417.359469,204008.024137,99009.790321,118121,36487
2366,2047971.073467,201231.005427,96405.206057,118055,36475
2367,2068756.622066,202156.443918,96258.414276,118408,36452
2368,2028413.035839,198833.774324,92722.352795,118544,36409
2369,2010619.590561,195466.262521,87583.474870,118041,36560
2370,2095389.145848,196751.904713,83758.379024,116477,36865
2371,2046017.859039,197332.097869,84660.672310,114582,37404
2372,2062395.409819,200135.629496,88531.300729,113533,37801
2373,2089881.005181,201337.111635,90320.311934,112976,37879
2374,2037652.565016,200692.140847,92598.631862,112790,37930
2375,2128371.246311,204558.190675,95976.357956,112678,37943
2376,2179575.733631,211151.049934,105267.169943,113161,37875
2377,2273223.389885,216953.134727,113535.393243,115007,37203
2378,2176130.855320,215094.327058,117478.963900,117892,36547
2379,2172655.162127,213883.981809,118466.175313,121015,35724
2380,2166604.280686,215758.365450,123163.066578,124455,34962
2381,2173969.296837,216984.022914,127359.129225,127380,34109
2382,2151277.915711,218016.761251,133334.758490,131052,33238
2383,2118853.208857,216694.843284,134692.139581,135183,32336
2384,2160223.319695,219690.638710,140083.762959,138532,31507
2385,2218837.974799,222930.649737,144513.970820,142497,30764
2386,2262624.957995,224987.893111,146735.930417,147288,29860
2387,2384412.279721,228199.288460,145845.485016,150943,28939
2388,2501457.340684,233144.652005,146224.970375,153894,28244
2389,2674445.981657,238383.384471,144706.231214,157217,27820
2390,2793951.409526,244861.887168,146982.580109,159354,27226
2391,2780721.060233,244415.894331,142731.796171,162322,26671
2392,2782952.619174,244874.626743,140460.476811,164130,26347
2393,2933179.098838,249294.709117,139489.882260,164590,26212
2394,2998851.868672,251680.180022,137763.826447,165220,25985
2395,3026257.043645,251975.109560,134177.156177,165606,26056
2396,3144728.542235,256095.658120,133992.941617,165498,25936
2397,3065478.261399,256041.028527,136277.327999,165401,25952
2398,2880880.188584,252295.031784,140430.760332,165368,25978
2399,2747237.828208,247141.033814,141064.509394,166140,25813
2400,2823097.163883,246336.006940,138348.848367,166679,25699
2401,2874851.569026,248770.112707,138611.128871,167090,25494
2402,2858021.319902,249891.140159,141012.806522,166882,25549
2403,2891339.589987,249185.956011,139271.595637,167343,25365
2404,2926688.325572,249037.631011,135027.899869,167923,25467
2405,2996761.582626,251595.955923,134773.155576,167178,25332
2406,2948962.231555,252504.668420,136956.820192,167088,25470
2407,2840527.384417,248863.027712,136742.561044,167273,25462
2408,2830462.829628,248132.954773,137206.636705,167268,25503
2409,2794826.186028,248144.480947,140315.448026,167527,25295
2410,2748222.574696,246699.362771,141010.219666,168074,25068
2411,2736095.621746,245347.236364,139831.661671,168774,25020
2412,2803945.032054,246131.677698,137744.987519,169208,24913
2413,2880954.945576,248434.839471,136309.026707,168781,24991
2414,2854227.636935,247975.344719,134868.004468,169017,24908
2415,2910625.845785,249282.896589,134049.380628,168805,24974
2416,2925113.531138,249996.553520,133499.952385,167761,25109
2417,2731410.769168,246359.714977,136815.161073,167303,25154
2418,2767734.846739,248496.454115,143060.060375,167669,25108
2419,2784026.510484,248382.252492,145108.645863,168330,25186
2420,2705880.833243,245867.459698,145436.258890,169093,25014
2421,2787955.097304,249331.749553,149541.984088,170296,24612
2422,3044276.340721,255914.147954,149652.532411,171627,24455
2423,3027219.620677,257380.908808,151359.042697,172682,24153
2424,3252163.538965,262798.382998,151249.753640,174477,23978
2425,3227563.867232,266085.170122,157287.204894,176226,23637
2426,3185901.773095,267297.327708,164640.380859,178440,23362
2427,3067433.595725,265605.201146,171985.049609,181011,22748
2428,3188422.732343,268468.317996,177013.327825,184807,22193
2429,3355793.362890,275167.043028,186026.834317,188955,21440
2430,3314741.902023,277340.867402,195694.101032,193848,20890
2431,3224839.797792,274234.650608,198908.456996,199904,20096
2432,3192975.838124,271173.363601,193857.718605,205679,19268
2433,3381274.819115,274533.827861,187402.126534,209856,18652
2434,3438777.256854,278988.437682,190363.789342,212454,18315
2435,3580141.913310,281349.122145,186328.791614,214618,18125
2436,3534636.331027,283761.589509,193304.608315,216518,17882
2437,3633757.657417,283781.502392,187189.345124,219199,17487
2438,3356430.089571,276766.830020,180840.928914,220248,17263
2439,3445431.338719,273959.119546,167368.534846,220844,17358
2440,3658120.634782,278173.790662,160757.082119,217972,17663
2441,3772210.180081,281610.715056,154621.321799,214578,17840
2442,3606571.416166,280114.764920,153409.764243,211929,18292
2443,3602147.318902,274173.764821,140411.246637,208637,18644
2444,3540453.973638,273069.215740,135964.115284,204178,19258
2445,3595216.689932,273821.539104,133139.475100,199410,19692
2446,3526289.375182,272941.182715,133480.819600,195114,20241
2447,3471555.838392,271279.508029,133306.527708,191228,20822
2448,3288153.491695,265251.360822,131211.763236,187350,21644
2449,3020049.067676,259145.307107,134590.726782,184031,22010
2450,2929326.554712,255165.514664,136956.900976,181831,22242
2451,2899836.311642,254280.428210,140246.070902,180248,22617
2452,2927563.523795,255827.215661,145714.290006,179105,22679
2453,2971302.761738,258968.889866,153871.600127,178637,22740
2454,2887502.287963,258608.610578,162936.264101,180662,22431
2455,2768704.680162,255071.915577,168228.813951,183269,22158
2456,2636564.024637,247591.183241,162573.805054,185884,21873
2457,2769222.829456,250007.577589,159949.096869,187811,21528
2458,3030060.326939,258172.297218,159921.765448,189092,21509
2459,3190108.335501,264203.256353,160022.133524,190037,21172
2460,3251370.019399,268768.130567,165479.780838,190214,20885
2461,3329414.700438,272511.796960,171307.846981,191639,20918
2462,3061911.762346,267628.852994,178256.504099,194062,20508
2463,2887896.489673,262824.750548,185216.475651,197376,19952
2464,3066464.735006,266703.435134,190097.370352,201278,19367
2465,3168810.923988,271121.705709,194648.217311,205546,19009
2466,3206196.037219,274500.197083,202821.190197,209791,18455
2467,3336909.386412,275285.117046,196141.786211,215187,17969
2468,3325354.904052,273710.077295,185169.705927,219057,17586
2469,3349385.320450,274377.861739,178159.480130,220017,17414
2470,3444917.093709,277729.925302,175952.719268,220356,17338
2471,3486925.118703,278643.390644,173465.509591,219691,17332
2472,3490563.927662,278223.879931,169777.892026,219228,17426
2473,3499821.305509,281717.413521,177700.744190,218199,17626
2474,3582158.760064,287018.630950,193267.570630,217650,17463
2475,3265234.146942,280752.926324,203328.829137,220279,17239
2476,3358149.418561,282748.425273,213987.426383,223981,16712
2477,3529777.565774,287464.940018,222904.596298,229248,16070
2478,3626119.123313,293009.116653,238176.205734,234711,15613
2479,3614549.797555,294259.509810,247386.250788,241303,15035
2480,3616109.540175,287774.002461,223966.911264,249491,14243
2481,4018036.586305,294610.093495,207825.010592,252067,13844
2482,4165961.850336,301768.167222,203143.794108,252075,13829
2483,4049564.614104,302966.683975,207359.876665,252675,13963
2484,4168675.118079,304425.304225,204864.087259,253173,13785
2485,4100332.554139,300093.103312,189802.641344,252876,13754
2486,4105944.283559,296680.607904,173613.602504,249993,14170
2487,4161517.793626,303087.561767,182754.957451,245206,14612
2488,4225110.339211,302201.477224,177872.552083,241904,14714
2489,3767450.498094,291734.019378,173979.650559,240227,14973
2490,3768157.096775,289222.327692,171259.981316,236953,15214
2491,3823396.028869,288173.492928,164087.339597,234113,15497
2492,3579261.712962,282971.520218,161695.670429,229606,15875
2493,3568621.800409,281295.904523,161738.837021,225522,16496
2494,3643930.592179,277225.105919,147157.176196,221708,16953
2495,3613615.234828,277691.997900,143089.636798,216886,17533
2496,3575438.658113,278640.576080,145341.385417,211937,18076
2497,3352733.899335,270265.573571,139522.738930,208069,18587
2498,3350139.489524,270104.699174,142124.996201,203092,19219
2499,3390122.089929,273516.559706,150568.599074,199278,19571
2500,3345837.074440,276526.867415,165499.983565,197429,19994
2501,3301565.439452,277925.567660,181751.947935,198053,19981
2502,3292761.104580,277751.808927,192919.731131,201816,19463
2503,3358032.807811,279814.831033,202389.000233,205726,18823
2504,3421779.725305,284125.140681,216706.919534,211541,18239
2505,3445792.599779,285109.759657,225456.061470,219009,17383
2506,3552802.217556,288682.764187,231717.222181,226105,16550
2507,3611519.577190,292881.993519,242395.193852,233879,15620
2508,3803134.792117,298393.202565,253429.858131,241587,14896
2509,3867841.889207,302787.183227,265886.556917,250854,14048
2510,4078964.816839,303871.086984,252118.326256,259885,13096
2511,4345000.866560,308315.547855,233065.032912,266269,12753
2512,4536809.745504,309926.217489,205620.597036,268652,12449
2513,4763649.673570,315445.904839,191185.910715,266665,12481
2514,5012445.241295,320017.852369,178124.914472,262127,12727
2515,4825046.004960,319790.628577,177856.191979,256777,13309
2516,4705550.717125,311066.606152,159640.333495,251425,13750
2517,4235444.748245,298983.246978,147239.544355,244904,14387
2518,4075769.167322,289772.367101,134415.298738,235806,15198
2519,4130240.808609,290752.438033,129788.922662,226854,16130
2520,4187240.224241,289030.476391,122886.809423,218267,17125
2521,4111741.067431,288850.628541,122277.140881,209899,18172
2522,3949603.489774,277816.400553,110039.128675,202344,19137
2523,3778228.348025,272122.383251,104651.860576,193838,20265
2524,3494103.923781,268410.992747,109786.186713,185364,21464
2525,3310171.904571,264408.285743,115210.837751,178767,22519
2526,3271359.559980,263934.350088,122147.876207,173864,23425
2527,3099855.072533,260196.513515,127533.397058,170549,23924
2528,2990764.138294,254022.883216,126100.746882,169436,24422
2529,2883055.031520,252010.335664,131383.915084,167159,24610
2530,2906019.597296,256037.727441,144976.151135,166401,24874
2531,2886289.819697,254315.053877,148642.996167,167753,24735
2532,2904611.089344,254942.621976,152034.456967,170199,24329
2533,2897979.218839,252118.574274,147150.448948,172431,23976
2534,2921681.812074,253653.863401,147698.266325,173596,23936
2535,2933384.463698,254602.658888,149088.562499,174267,23740
2536,2924193.479137,254376.741484,149525.984296,175681,23379
2537,2946961.100336,254152.539515,147357.586038,176596,23018
2538,2909677.432790,253627.367438,146141.352419,176727,23145
2539,3038538.654285,256896.412507,146393.786844,177241,23109
2540,3033961.365623,259962.716443,153061.503363,177780,23054
2541,2967684.968798,258058.174892,154017.166903,179625,22574
2542,2996193.153968,257918.439594,154055.953645,180829,22619
2543,3096201.486576,260020.094133,152367.663238,181596,22394
2544,3079796.339514,261515.586861,154851.545698,182017,22356
2545,3127139.617808,263626.500647,158039.165832,182743,22400
2546,3116160.173050,262859.869969,157684.510208,183947,21965
2547,3099549.859094,262481.402009,157294.663777,184640,21995
2548,3129488.552616,263517.674070,157987.527507,185690,21720
2549,3160385.027462,264452.483472,158253.479422,186962,21536
2550,3205404.249761,266221.764488,159324.802118,187433,21474
2551,3188067.081778,265661.063243,158537.161022,189035,21348
2552,3184812.460995,264335.386491,154645.169414,189603,21325
2553,3203341.289636,265965.887265,154947.955952,189128,21381
2554,3293590.977396,267762.802234,154147.754842,189550,21157
2555,3215589.871328,267565.962451,155792.326473,189848,21226
2556,3232241.537748,265689.257263,151828.710262,189808,21086
2557,3214446.908750,264329.184115,148146.028619,189542,21282
2558,3316469.847186,267668.429623,147839.348028,188566,21578
2559,3372238.844003,269700.290281,148696.472130,187609,21580
2560,3304969.657004,266535.104319,144316.616786,186930,21662
2561,3333437.750155,265874.389251,139216.842314,185600,21965
2562,3497741.077142,269263.326599,135169.396989,183460,22214
2563,3613609.608689,275442.470425,139198.104153,180929,22529
2564,3611781.398310,278294.282224,145694.658206,179805,22745
2565,3397669.631223,273228.781896,148652.931264,179442,22704
2566,3195196.214832,266101.787415,147754.246800,180161,22683
2567,3081459.139506,261522.438755,147551.799178,180228,22712
2568,3063915.374415,261236.327692,150511.185793,180643,22731
2569,3022089.937651,260579.460091,154214.484334,180607,22624
2570,2984009.951602,258005.679229,151461.560335,181584,22445
2571,2886199.770114,252474.361480,144092.750213,182163,22385
2572,2866939.646562,249134.819932,136388.382218,181505,22443
2573,3049015.497045,255016.935667,135487.852602,179875,22677
2574,3155725.470501,258468.048470,135211.538866,178007,23276
2575,3096951.967482,258433.075285,136637.562028,175954,23258
2576,3059265.313799,257357.698779,137712.051701,175293,23488
2577,3096240.465342,260118.453967,142427.281013,174130,23602
2578,3011233.237068,259789.656945,148921.614577,174373,23640
2579,3061463.451613,263239.077664,159448.948816,175306,23470
2580,3097468.064274,264366.527775,165221.416050,178383,22976
2581,3045209.053568,263766.820066,169198.668489,181668,22461
2582,3057607.235301,264915.666248,174424.754005,184673,21862
2583,3099106.508136,267272.057751,180798.818495,188545,21377
2584,2958488.576076,262890.005498,180970.184599,193427,20842
2585,2798593.184591,254663.147349,170906.249435,196848,20174
2586,2912265.943157,254201.561050,159238.100230,198808,19858
2587,3022768.951062,255360.886396,147506.958599,198286,19929
2588,2994711.687196,253531.800712,137723.636291,195679,20431
2589,2885241.569791,245323.496505,122785.251929,192179,20978
2590,2938907.849427,241882.544551,108888.334025,187188,21613
2591,2991176.623522,243487.314696,103773.519569,179908,22715
2592,3030959.705027,247628.116603,106596.646687,173612,23684
2593,2621798.198712,235346.450490,105269.066812,168626,24564
2594,2385452.964897,223562.930213,101702.904378,163741,25437
2595,2320007.569894,217641.207875,97597.394282,159157,26251
2596,2158538.310581,213279.480291,98927.092887,154363,27352
2597,2142875.643678,212181.429968,101329.921367,150269,28111
2598,2224929.351988,213429.711668,101221.298413,146593,28941
2599,2323996.644049,216463.581348,101283.134130,143947,29658
2600,2208494.015512,216475.882351,106911.013203,141702,29953
2601,2104321.269031,214441.373692,112773.867829,140314,30318
2602,2015965.261128,212964.505065,120720.137285,140577,30451
2603,1941452.137612,207038.974192,119686.693443,141721,30280
2604,1936951.253244,204117.719780,116285.572330,142271,30081
2605,2085400.191696,208321.139449,113952.887656,142182,30071
2606,2025217.151563,206856.963943,112070.195348,142161,30085
2607,2055254.876688,206447.205247,109144.106929,141839,30241
2608,2027512.373446,207050.414398,110157.230839,140802,30407
2609,1949646.558521,202680.666840,107370.144355,140322,30493
2610,1851006.440897,199045.513221,107153.351965,139618,30848
2611,2001001.744906,201522.179618,104265.638745,138340,30954
2612,2090718.706094,206113.329519,104152.104054,137446,31216
2613,2156542.290263,210557.875525,106581.970482,136248,31387
2614,2210214.717875,211717.312734,105202.138036,136062,31487
2615,2200072.722456,210488.617219,102159.373570,135122,31842
2616,2239853.543469,212589.818501,102553.486447,134002,32032
2617,2394948.102657,218957.205474,104874.288497,132643,32331
2618,2444492.210284,223426.494352,109209.437340,131866,32562
2619,2528282.652692,228837.228973,115795.561777,131808,32508
2620,2452971.599795,227341.955229,118341.759665,132644,32350
2621,2407715.481114,228876.465602,126376.508530,134333,31766
2622,2563917.733619,237567.287747,140523.084975,136424,31431
2623,2513733.938512,240578.063492,156633.739536,141341,30350
2624,2492487.288779,243192.111995,174166.307041,147618,29101
2625,2458055.124997,242909.576658,185372.048054,156540,27374
2626,2532802.866938,243905.051410,187311.795472,165530,25636
2627,2596685.897403,247475.028737,192893.403379,173260,24444
2628,2890844.582629,255240.233075,190744.551485,180880,23211
2629,2952271.489407,256224.592216,178332.580426,187364,22064
2630,2936725.178365,254206.840490,165113.368645,191357,21465
2631,3045492.901714,255868.756941,153796.053155,192578,21171
2632,3105477.127722,259181.436192,150233.702506,192203,21249
2633,3103293.975689,259647.220246,147890.470257,191307,21481
2634,3129798.805448,255518.515802,134352.145826,190175,21468
2635,3179181.097365,257495.915221,129847.951782,187319,21949
2636,3162920.865414,254493.662200,121035.544297,183484,22509
2637,2885015.685141,249055.995478,120890.537160,179437,23138
2638,2960105.014151,246646.720116,115421.762290,175679,23749
2639,2905483.998195,243590.163071,110423.018183,171730,24385
