day,Eggs,Larvae,Pupae,Adults,Zero Locations
2090,1942346.928001,181525.620685,68784.030395,111510,38334
2091,1786424.823128,175178.025136,64889.067490,107940,39265
2092,1800440.213769,176820.179949,66006.596851,104651,40387
2093,1801323.849150,176680.452343,66457.324687,101518,41205
2094,1557585.955600,163907.054762,62535.708142,99037,41951
2095,1399515.637616,151960.786844,57306.032712,96010,42893
2096,1456650.949521,150993.829074,54317.129913,92590,43948
2097,1499048.023027,155665.820453,56584.870687,89724,44912
2098,1512303.866172,158761.974651,59951.831559,86616,45856
2099,1516656.454002,157086.408611,59286.494296,85110,46538
2100,1361416.055472,148904.358268,57082.435579,83411,47063
2101,1373167.429406,150488.318350,59158.570925,82177,47635
2102,1380702.754939,153045.470944,62836.878344,80634,48180
2103,1203484.837820,147226.049748,66099.492050,80569,48320
2104,1138005.212059,141142.776225,65266.341137,80691,48313
2105,1142636.040426,137984.389149,62498.970743,80645,48365
2106,1157542.171731,137412.798282,60709.939461,80218,48196
2107,1201306.499383,139963.471886,61012.244388,79483,48485
2108,1255753.206875,141449.584797,59786.912647,79349,48678
2109,1278757.934007,143525.619558,60250.329390,78464,49009
2110,1308578.406398,145905.071830,61445.425935,77936,49234
2111,1167334.657085,144315.908982,66815.591432,77575,49382
2112,1139258.708421,144351.566182,71885.518381,78006,49253
2113,1168465.757355,147520.571760,77841.450683,79495,48902
2114,1233696.405077,153216.551374,85137.649597,81574,48228
2115,1276553.850291,159584.426680,95530.607046,84650,47252
2116,1320412.589463,165031.047439,105910.740736,88229,45920
2117,1353655.744166,167907.934435,112177.431462,93973,44128
2118,1430436.526133,168740.598606,108867.602920,99415,42409
2119,1522077.175557,174516.975754,109832.390465,103770,41202
2120,1612713.456715,180577.668878,111921.236941,107566,40072
2121,1591482.552129,180761.717438,111135.390303,111375,39041
2122,1647454.448296,183065.829190,109822.630847,114752,38151
2123,1836772.568300,188325.820552,104801.385512,116809,37442
2124,1891084.024563,194433.269318,106920.142858,118212,37151
2125,1867988.389387,198575.583047,114711.689965,119700,36686
2126,1938310.093384,202143.737225,119625.808486,122527,35837
2127,1915396.718147,203317.998203,124114.903851,125887,35007
2128,1904050.469870,205219.819467,130402.712697,129230,34195
2129,1958527.449809,207889.486163,134755.062565,132862,33218
2130,2069915.183728,214384.262379,142762.804412,137577,32316
2131,2149540.352670,219162.681167,148968.547593,142076,31280
2132,2241672.548856,222521.349096,149600.905023,147255,30336
2133,2288719.516568,224169.061206,147380.217459,151804,29353
2134,2363315.970696,229212.175427,150633.563717,156216,28605
2135,2481673.937599,231557.105723,145971.935926,159728,27614
2136,2391679.887534,228687.893379,140577.666103,162321,27049
2137,2506923.832283,228768.362980,130294.413554,163633,26894
2138,2552903.100623,229567.389911,122382.967394,163330,26947
2139,2618991.182936,231591.598186,117257.563010,162025,26855
2140,2675966.456127,232697.912871,113028.546803,159454,27334
2141,2566958.139547,227894.793057,107176.188164,157243,27710
2142,2444634.430380,223579.813242,104629.396905,153828,28415
2143,2446362.416471,222847.490909,103177.850082,150219,29021
2144,2492505.282142,225723.006516,105905.295759,147595,29510
2145,2354482.983499,221889.466163,107213.029835,145166,29920
2146,2244228.693568,216235.802055,105217.543234,143545,30392
2147,2277968.666328,217151.163929,106780.926721,141666,30817
2148,2296793.441541,217281.011546,106707.928810,140166,31061
2149,2242019.094788,215339.998497,106148.076780,138998,31269
2150,2280895.567640,215885.923883,105762.327999,137730,31712
2151,2460828.833518,220730.246024,104602.836295,136513,31820
2152,2438985.628060,223454.195007,107921.076387,135405,31946
2153,2330059.196281,222426.926901,113028.004509,135042,32126
2154,2220487.167421,215534.087761,109677.589494,135517,31884
2155,2193415.160968,212546.403211,106535.096868,135353,31900
2156,2226808.707705,212957.756471,104758.151033,135100,32025
2157,2159139.942129,209996.009081,102456.105334,134008,32382
2158,2107632.826048,208722.045363,103350.036069,132834,32639
2159,2077862.841855,207979.967791,105016.572411,132162,32687
2160,2014208.105399,206148.371312,107085.180321,131714,32832
2161,1998473.225871,203747.816773,105631.406260,131710,32855
2162,1935746.103062,198731.883778,100895.104808,131712,32882
2163,2006155.484627,201860.998761,101233.955623,130581,33048
2164,2111356.542298,205282.173243,100395.881571,129908,33256
2165,2117740.700282,204704.780799,97211.659534,129322,33472
2166,2158942.196216,203625.432784,92341.236399,127608,33847
2167,2083967.466895,200985.021626,89802.157447,126080,34359
2168,2041208.816613,199907.987264,89929.631779,124167,34541
2169,1985948.395467,198469.823820,91245.806162,122619,35032
2170,2009178.791363,197026.048276,88881.522472,121644,35378
2171,2004104.606101,196307.896307,87496.661498,120319,35693
2172,1909817.117814,192544.418830,86014.202492,118988,36054
2173,1911563.493604,192663.880426,86815.261931,116846,36707
2174,1915477.505529,190198.375460,83804.792096,115137,37091
2175,1905035.948903,189302.583349,82425.687436,113135,37574
2176,1939763.535953,190182.284635,81772.074364,111736,38017
2177,1875467.613263,190886.574996,85425.383061,110355,38488
2178,1863256.777672,191494.027047,88998.105135,109840,38582
2179,1899022.417381,194613.289811,93876.059416,109357,38666
2180,1888981.581187,194695.725439,96309.646300,110574,38443
2181,1908621.655890,197472.265635,101159.341910,111413,38016
2182,1894719.930335,197911.961399,104582.581223,113032,37718
2183,1890101.216152,198234.568942,107135.842976,114997,37019
2184,1945522.976663,199191.808121,106718.511706,117177,36578
2185,1976788.917377,200866.008401,106991.540012,118957,36163
2186,2014727.190376,202505.478048,106841.345004,120552,35712
2187,2037761.029830,204919.916506,109009.667523,121770,35205
2188,2105125.551875,206615.315532,108140.849764,123675,34823
2189,2009797.439907,203462.620365,106278.212997,124504,34711
2190,2115065.236373,201277.142329,97198.042993,125145,34540
2191,2140758.702883,201545.939056,91532.698425,124826,34665
2192,2104137.380572,198961.661101,86142.780276,123042,35234
2193,2002036.292964,191135.903988,78500.350426,120553,35548
2194,1912126.084655,181906.421429,69051.206073,117280,36368
2195,1900453.453763,176030.148283,61076.688442,113441,37592
2196,1853843.934363,172027.447598,56487.286737,108227,38854
2197,1808449.478722,169902.799222,54890.805865,103171,40409
2198,1758486.725134,162284.577498,49653.849919,98191,41865
2199,1715538.158244,154414.647113,43807.266270,93458,43283
2200,1657950.694884,150508.508977,41297.754386,88645,44975
2201,1619810.127325,144562.949409,37816.448054,83940,46650
2202,1511015.947538,143893.700332,39613.741278,79236,48379
2203,1426891.054808,139484.902887,39707.041507,75191,49871
2204,1327022.188304,136336.215341,41072.176988,71895,51209
2205,1317142.736717,139726.251286,45632.012842,69120,52276
2206,1305826.506710,146213.708956,54420.940124,67638,52883
2207,1259139.393181,149658.412446,64213.120892,67476,53070
2208,1214817.105523,155358.295634,80221.165848,68789,52501
2209,1249545.559750,156174.307697,86794.501520,72310,51130
2210,1268799.454900,158465.530225,92937.353398,76370,49485
2211,1278312.424292,159881.209914,97367.509791,81267,47803
2212,1305069.050866,160436.828629,97992.430059,86049,46259
2213,1346743.447715,161008.097758,95321.256369,90306,44900
2214,1411706.494945,161855.371281,90013.862544,93902,43631
2215,1466879.395223,164619.619809,86975.183242,96223,42979
2216,1462161.376828,164494.097478,84248.713816,97331,42650
2217,1497480.868921,166944.296542,84048.654158,98105,42244
2218,1534927.818857,167499.687847,81419.792389,98810,42175
2219,1614815.825439,167759.080102,75738.115805,98870,41983
2220,1614858.824684,167501.122460,72142.904975,98139,42381
2221,1651644.241312,166359.904228,67352.257263,96853,42560
2222,1609724.615176,166834.512251,67472.122797,94992,43063
2223,1597796.132741,163405.034166,63965.295083,93750,43686
2224,1586421.935694,161528.038310,61596.587739,91293,44340
2225,1676773.992624,164595.298321,60778.391726,89359,45123
2226,1594485.380537,166064.632045,64808.400507,87603,45774
2227,1576367.111108,166032.097687,67541.324587,86575,46172
2228,1552779.644995,166452.295116,70743.843228,85620,46390
2229,1481033.981978,162599.962543,70750.772049,85911,46417
2230,1494996.148034,162248.300573,70938.189017,86071,46283
2231,1443102.440027,159286.812606,69930.788161,86012,46084
2232,1551931.606645,162565.580097,69269.269328,85743,46348
2233,1523603.608803,164048.556266,71376.937148,85637,46335
2234,1511548.569210,164128.754824,72791.130111,85771,46307
2235,1421277.889274,161754.405627,74797.896464,86297,45964
2236,1383343.210930,158396.175371,74121.524902,87256,45724
2237,1400535.403907,158575.998841,74163.438311,87749,45585
2238,1406277.793307,159618.106998,75195.167451,88435,45432
2239,1390688.657110,159288.866986,75846.911497,89091,45221
2240,1368512.311217,157342.107150,74939.334841,89365,45154
2241,1426768.077922,158402.872775,73350.759660,89838,44856
2242,1419406.813472,159090.123701,73383.814258,89883,44965
2243,1453797.111815,160272.208698,73209.790260,89895,45174
2244,1468988.974666,160916.807122,72871.233169,89624,45179
2245,1454057.148363,160667.848312,72800.051929,89291,45318
2246,1459033.364661,159952.588219,71763.730819,89212,45389
2247,1465522.894210,159965.568573,70949.082647,88912,45184
2248,1540946.439920,163320.885527,71021.017914,88609,45367
2249,1529279.572290,163970.147769,71605.191319,88601,45552
2250,1540945.327033,164587.440230,71889.600474,88645,45581
2251,1532234.590086,164409.934151,71979.321177,88624,45598
2252,1492090.112489,163044.246921,72169.454943,88925,45506
2253,1503907.010753,164061.315785,73331.833404,88373,45488
2254,1499031.206091,163327.547519,73215.844644,88744,45582
2255,1490371.349536,162648.840303,72825.161137,88990,45292
2256,1479925.195510,162438.717031,72915.995228,89084,45334
2257,1510687.427729,163904.738094,73336.301285,89452,45228
2258,1517659.780496,164695.342190,74002.706314,89536,45228
2259,1503753.232182,163847.670166,73779.137274,89731,45260
2260,1488642.249540,163845.261019,74530.980141,90268,44951
2261,1494250.913380,163841.259455,74660.151388,90282,44862
2262,1437192.206256,162134.833056,75289.077134,90700,44788
2263,1434155.149561,161169.063937,74970.269845,91356,44585
2264,1461707.296942,161761.974937,74529.507881,91034,44511
2265,1476369.209254,163224.041201,75421.176570,90949,44582
2266,1470431.507384,164138.939077,76961.463818,91094,44572
2267,1525375.956688,167161.555230,78857.414071,91599,44408
2268,1562806.203450,169752.589799,80906.669640,91900,44394
2269,1535546.376408,170294.236583,83232.203023,92985,44055
2270,1555543.099916,171632.086926,85326.570374,94358,43710
2271,1633295.702623,174292.809893,85457.156933,95369,43258
2272,1629674.540549,175581.164593,86419.731012,96573,42911
2273,1619915.750593,175851.910189,87067.639163,98193,42533
2274,1561884.287428,172495.661677,85151.604433,99025,42238
2275,1584750.546010,171064.645189,81942.411937,99287,42075
2276,1596387.261776,171242.823180,80102.511654,99680,42005
2277,1606501.925291,170665.090776,77688.743601,99368,42019
2278,1638617.226880,172657.708736,77849.172185,98800,42265
2279,1574615.178048,169776.591893,76611.426099,98557,42417
2280,1577134.840444,168992.694339,75529.112646,98243,42470
2281,1578859.935223,169416.168255,75793.877789,96773,42843
2282,1599819.625104,170575.063419,76401.849541,96443,42921
2283,1581320.297723,170650.537234,77441.480011,96111,43153
2284,1528998.600720,168315.635159,77491.077837,95743,43204
2285,1497388.512302,164187.884721,74425.003409,95915,43322
2286,1507136.093258,164720.058364,74098.574379,95403,43255
2287,1544839.309011,165061.162819,72621.042528,94607,43456
2288,1512803.429295,163690.693562,71529.970645,94259,43589
2289,1548405.275186,163732.757385,69824.984924,93423,43890
2290,1531775.966060,162981.221682,68655.410030,92735,44009
2291,1535402.327122,162489.071571,67693.349914,91314,44460
2292,1514559.373910,163293.693535,69266.028579,90693,44811
2293,1563163.801458,164842.557289,69724.759874,89623,45182
2294,1534918.693038,165642.457188,71994.921907,88525,45552
2295,1514328.889774,164535.249217,72507.874727,88694,45502
2296,1493030.142927,162719.470572,71814.943872,88859,45555
2297,1571172.513206,167394.227130,74313.274830,88920,45443
2298,1675202.712446,171887.418515,75602.151365,89150,45431
2299,1653058.917483,169951.308587,73424.548443,89615,45267
2300,1666341.099953,169635.420155,71576.545361,89667,45149
2301,1634998.443741,168629.009339,70486.610204,89293,45498
2302,1543781.495986,165111.330007,69889.923361,88768,45602
2303,1596517.553146,165885.526312,69146.275246,88740,45627
2304,1695736.208064,167960.079359,66877.092415,87885,45818
2305,1617899.153719,164994.036064,65085.212643,86896,46278
2306,1554679.811869,162723.609640,64901.903628,86472,46423
2307,1556278.050561,163686.734075,66515.922154,85401,46856
2308,1519142.793339,162711.908062,67765.401102,84772,46969
2309,1485969.120588,162279.040321,69730.668906,84332,46919
2310,1468726.309664,161596.335341,70942.402312,84798,46918
2311,1403151.459536,160514.820971,73843.491916,85139,46842
2312,1488306.657447,164158.882410,76581.708438,85821,46612
2313,1584430.389954,169885.269631,80571.196696,86695,46252
2314,1537016.538148,170780.485592,84248.932346,88150,45605
2315,1533254.731855,171342.032509,86873.239003,90048,45213
2316,1524580.476778,173859.780771,92576.379545,92263,44500
2317,1560542.480733,177381.020188,98800.996121,94617,43589
2318,1548745.855292,178902.066534,104100.514197,98258,42450
2319,1582012.871873,182019.472385,110067.065132,101956,41351
2320,1761281.133406,187980.664764,110886.249388,105649,40310
2321,1780020.707699,189096.447158,108448.843676,109686,39227
2322,1787039.876874,189154.005878,105431.699046,112313,38489
2323,1909803.829481,188996.402392,95247.923683,114643,37795
2324,1967627.898372,191291.716884,89963.818998,114860,37702
2325,2105324.505142,192883.227199,82646.131002,113767,38040
2326,2030292.876710,191183.652368,78591.704143,112260,38111
2327,1980025.656212,189145.926112,76338.402046,110442,38678
2328,1861598.146478,181967.050793,71710.424797,108218,39479
2329,1810216.195115,177703.634217,68090.696029,105652,40092
2330,1829765.620838,177426.246425,66548.219280,102449,40949
2331,1805584.071987,172443.562048,61487.603915,99988,41690
2332,1787150.335168,171710.633804,60387.668428,97015,42626
2333,1790455.807454,170854.602809,59380.257782,93991,43638
2334,1853605.463082,171881.145362,58346.819082,91324,44417
2335,1792018.303064,174369.293641,62426.618596,88465,45334
2336,1722225.343144,173985.149981,66198.860474,86962,45852
2337,1688120.716523,173058.675295,68792.672857,85745,46298
2338,1693413.467932,176620.335505,74829.288876,85574,46395
2339,1756435.318895,180721.336972,79981.997583,86322,46206
2340,1784293.192670,182725.886974,83163.015526,87530,45583
2341,1702491.855153,179016.929703,82868.001782,89680,45228
2342,1790121.088899,181567.621935,82978.776252,91148,44594
2343,1866841.990490,186206.581819,85095.108046,92714,44023
2344,1772845.247343,186783.419659,90441.048146,94217,43436
2345,1748521.579196,186863.133790,94944.887454,96494,42818
2346,1703234.266618,182396.747577,92242.362263,99046,42132
2347,1688336.807867,181816.801910,91879.289978,100680,41452
2348,1740464.193304,185016.662543,94167.420889,102177,41100
2349,1739864.899279,185196.592961,94522.590223,103842,40630
2350,1803242.931529,188021.448489,95516.028200,105191,40134
2351,1833890.495848,188122.688356,93449.880474,107054,39787
2352,1752079.710718,184068.186204,90158.162423,107779,39377
2353,1759232.144877,185823.881891,91991.311825,108558,39179
2354,1767863.949457,186664.114368,93134.827650,108757,39106
2355,1859062.760016,189455.767937,92899.239272,109295,38870
2356,1846812.687890,189165.621553,91794.928210,110028,38901
2357,1925286.297417,190967.675045,90113.484768,110401,38809
2358,1987995.183233,196178.252387,92970.974160,109959,38665
2359,2044581.700822,200481.974536,97009.846369,110878,38393
2360,2079212.439395,201875.881347,97536.687755,112028,38070
2361,2029075.997653,200927.472570,98126.462547,113356,37694
2362,2083971.608356,203871.033745,100338.747963,114127,37549
2363,2104362.544972,206113.144347,103165.142986,114939,37476
2364,2087854.377507,204783.605192,102750.911721,115845,37224
2365,2112370.479494,203112.759564,98572.709832,116952,36931
2366,2029686.444531,200381.969564,95988.218040,117471,36876
2367,2049695.746754,201304.597362,95847.029097,117271,36814
2368,2010122.634937,197958.454748,92320.602948,117152,36772
2369,1992041.842549,194543.125168,87188.149152,117006,36709
2370,2075782.451636,195808.456325,83369.083290,115265,37039
2371,2025984.398913,196356.078164,84254.762390,113551,37547
2372,2042023.757810,199107.120333,88091.869664,112145,37966
2373,2068861.130725,200281.166793,89859.802850,111775,38010
2374,2016568.410710,199625.654646,92116.997909,111627,38207
2375,2106621.903251,203518.869696,95482.570522,111950,38252
2376,2158140.765506,210150.894375,104745.702554,112290,38002
2377,2253328.739480,215989.301100,112999.213056,114111,37521
2378,2159664.692820,214245.993551,116964.368107,117378,36469
2379,2159555.384174,213237.199477,118015.580587,121084,35703
2380,2154220.509352,215141.334665,122744.328184,123473,34990
2381,2162984.493204,216413.750179,126967.271274,126912,34183
2382,2139861.504229,217383.501969,132933.958805,130318,33367
2383,2109602.771409,216054.183488,134289.938413,134610,32419
2384,2153750.945054,219130.740575,139689.996570,138478,31513
2385,2215164.771022,222525.214819,144164.476175,142934,30466
2386,2259416.248805,224644.518086,146432.132868,147204,29649
2387,2380186.896659,227903.823144,145586.963924,150610,28747
2388,2498582.441315,232924.083338,146012.970160,153931,28170
2389,2673315.835989,238207.580298,144536.682650,157276,27655
2390,2792733.492842,244718.065672,146845.047568,159379,27120
2391,2778134.825330,244296.889321,142624.285259,162116,26600
2392,2778743.646686,244700.727664,140357.186451,163756,26292
2393,2927906.717480,249089.526713,139382.187438,164506,26128
2394,2994003.124086,251482.608808,137656.708903,165070,25939
2395,3023237.916001,251880.934937,134095.996338,165573,25893
2396,3141282.632607,255966.715601,133917.810483,165266,25793
2397,3063897.263258,255935.829298,136209.891727,164963,25831
2398,2881249.067160,252253.864122,140381.526424,165664,25797
2399,2749941.411263,247209.780071,141052.555885,166782,25675
2400,2826876.731628,246462.779965,138371.241735,167051,25557
2401,2880869.647660,249023.026015,138683.442673,167483,25390
2402,2865275.044862,250279.478666,141148.249450,167756,25351
2403,2897778.313316,249624.144738,139451.476471,167630,25116
2404,2932569.349252,249496.150703,135233.415849,168164,25160
2405,3000454.802753,251958.212295,134973.565217,167339,25323
2406,2952033.340254,252849.558288,137153.256831,167096,25302
2407,2843780.234152,249249.614363,136945.669594,167378,25134
2408,2832963.867422,248551.373217,137422.202953,167185,25307
2409,2795020.452688,248481.197209,140523.081873,167329,25157
2410,2747677.915034,246897.507810,141178.512112,168048,25238
2411,2734403.672930,245415.767778,139944.888695,168415,25170
2412,2802371.299799,246106.933350,137804.084017,168945,25140
2413,2880502.712677,248379.778787,136329.906155,169228,24975
2414,2855223.117546,247876.996470,134856.930195,169232,24936
2415,2910421.690310,249103.016115,134001.631624,168457,25041
2416,2921913.005002,249745.579162,133415.041016,167137,25178
2417,2725337.792274,246019.355208,136683.799838,166607,25358
2418,2757203.480416,248005.733418,142860.425081,166501,25391
2419,2771725.959662,247829.012098,144855.921332,167280,25190
2420,2692947.277460,245274.768403,145142.833826,168344,25070
2421,2773189.331635,248645.452890,149194.864059,169094,24968
2422,3029018.540877,255248.121772,149288.013304,170697,24506
2423,3012175.328157,256736.540756,150986.149185,172215,24308
2424,3237120.501021,262145.574995,150875.874341,173650,24103
2425,3211215.121861,265333.223017,156875.273260,174783,23962
2426,3170795.042554,266545.871738,164196.198876,177595,23588
2427,3054481.049606,264967.055250,171541.426491,181005,22903
2428,3174214.215033,267851.913375,176576.218178,184201,22301
2429,3339536.868193,274507.754413,185572.734161,187804,21814
2430,3298697.717310,276649.760350,195212.589192,192918,21097
2431,3209590.115052,273542.338159,198414.363973,198836,20275
2432,3175803.894537,270461.724789,193366.358756,203966,19602
2433,3361943.804445,273795.297652,186916.485465,208429,19035
2434,3418361.540738,278196.683121,189852.701778,211075,18702
2435,3560768.053248,280621.556843,185835.423601,213822,18378
2436,3515961.699611,283054.163126,192804.267110,215242,18034
2437,3615255.814481,283055.315760,186706.893043,217812,17758
2438,3339730.564576,276053.879604,180374.932708,219520,17669
2439,3427470.421009,273194.621734,166923.624840,219280,17678
2440,3638500.341632,277354.756340,160311.653826,216398,17902
2441,3752950.387379,280841.102199,154195.304081,214115,18152
2442,3589530.790421,279436.620383,153009.118321,210945,18550
2443,3588234.804496,273630.170443,140081.781438,208323,18834
2444,3530271.832044,272646.308200,135693.273064,203640,19373
2445,3585118.746842,273362.250767,132893.135006,198631,19953
2446,3513647.256550,272342.051743,133212.871494,193641,20733
2447,3457050.822913,270612.478336,133011.541433,190061,21212
2448,3274445.752100,264644.707242,130917.004286,186319,21664
2449,3008775.488245,258623.352832,134302.620816,183344,22256
2450,2916774.375922,254611.112560,136661.788258,180886,22574
2451,2886505.109903,253655.896941,139925.453928,179212,22848
2452,2912680.373022,255152.405689,145359.208759,178135,22955
2453,2956763.714704,258336.688742,153496.355505,178147,22916
2454,2873002.283921,257969.708220,162536.776280,179690,22832
2455,2752296.541374,254327.782582,167785.258559,181830,22449
2456,2622652.971297,246887.501740,162132.330402,185272,21867
2457,2754149.708415,249288.493500,159504.782638,186845,21675
2458,3011710.662550,257359.448582,159454.093015,187617,21698
2459,3170123.310489,263298.698001,159522.037738,188330,21350
2460,3234099.683050,267931.396673,164963.432213,189889,21168
2461,3315072.831947,271749.826554,170795.595977,191198,21157
2462,3052419.439658,267026.039604,177775.541355,193984,20693
2463,2880829.632787,262297.810250,184765.898787,197131,20259
2464,3058135.203933,266140.996736,189657.705276,200709,19844
2465,3160376.229082,270584.470342,194221.932925,204889,19177
2466,3195702.789088,273943.355440,202389.108499,209087,18682
2467,3324753.191886,274693.920118,195722.722520,214377,17876
2468,3312551.609181,273101.580241,184768.179773,217994,17437
2469,3336988.050344,273819.878187,177782.369124,219246,17378
2470,3431949.877323,277193.623238,175593.190064,219216,17247
2471,3473288.367933,278098.086750,173117.002338,218816,17387
2472,3475521.748696,277641.937394,169431.190483,218039,17639
2473,3485193.196986,281166.000834,177344.013040,217008,17681
2474,3565466.121682,286395.724974,192867.032732,216813,17786
2475,3248626.898349,280106.237051,202889.365917,219234,17451
2476,3339454.222615,282001.418393,213487.028695,222540,16992
2477,3509338.849551,286637.744983,222340.582526,227525,16282
2478,3607804.815279,292238.108293,237565.074228,233513,15684
2479,3600143.794335,293628.859136,246787.368473,241637,14920
2480,3603171.814441,287231.910782,223464.183985,248601,14130
2481,4007242.355408,294213.936477,207422.594257,251989,13806
2482,4155905.242273,301392.559438,202802.538759,251469,13935
2483,4037662.922017,302539.890814,207033.112224,251459,14021
2484,4154959.081560,303945.558862,204541.250164,251866,13881
2485,4088244.727367,299613.965146,189502.036587,252180,13927
2486,4095545.848033,296280.829216,173354.754668,249449,14081
2487,4153019.923571,302782.936788,182519.600446,244645,14530
2488,4219699.978188,301960.936238,177678.896423,241939,14762
2489,3763557.514991,291523.845579,173816.667244,239562,14983
2490,3764167.710268,289008.007668,171113.262821,236760,15276
2491,3820909.064224,288012.759891,163966.937338,233366,15600
2492,3579056.730088,282861.572572,161600.667317,230005,16014
2493,3572482.143660,281356.795451,161698.245201,226368,16404
2494,3652426.609407,277470.213462,147189.316760,222607,16729
2495,3623799.169479,278020.098618,143181.505986,217652,17326
2496,3584271.593623,278980.255149,145472.420014,212185,18078
2497,3360050.675553,270581.029575,139664.970197,207916,18630
2498,3354783.372908,270341.738711,142260.926224,202948,19099
2499,3395832.037517,273743.173239,150704.114671,199853,19480
2500,3351480.631007,276748.595821,165641.903198,197708,19831
2501,3308812.055249,278257.326083,181933.029747,198686,19810
2502,3300685.150641,278154.781380,193145.983299,201983,19357
2503,3368114.432392,280280.133521,202663.419100,206317,18874
2504,3430204.232587,284515.765393,217002.259245,211953,18064
2505,3450669.942192,285358.468682,225724.469992,218594,17425
2506,3555532.168954,288805.879830,231931.806673,226032,16449
2507,3614712.046854,292989.923358,242572.894133,234109,15683
2508,3807446.107585,298586.706048,253608.465871,242110,14797
2509,3873223.681821,303037.433750,266084.700379,251036,13957
2510,4086406.252122,304221.057065,252338.875912,261049,13089
2511,4351971.106953,308664.919539,233288.929171,266241,12631
2512,4543812.107862,310270.368119,205828.986178,268572,12368
2513,4770631.744678,315727.964996,191370.928469,266958,12523
2514,5020816.343490,320269.738496,178284.350887,262521,12818
2515,4831599.652272,319982.056728,177992.991497,256659,13347
2516,4710111.731311,311178.547155,159735.786580,251636,13843
2517,4239174.294418,299101.790389,147314.462965,244719,14419
2518,4082800.508742,289991.262156,134498.563677,236690,15196
2519,4139808.124692,291072.787161,129898.906795,227922,16137
2520,4198660.289739,289407.092158,123017.544666,219212,17075
2521,4121986.320294,289202.404180,122416.521016,210434,18167
2522,3960729.559833,278221.615370,110181.498875,203146,19054
2523,3788420.982313,272520.228273,104796.137862,194570,20209
2524,3504928.203990,268886.680508,109959.802436,186423,21246
2525,3322351.658166,264928.553677,115415.349181,179881,22577
2526,3284702.646804,264464.981951,122378.615514,174842,23297
2527,3111947.614200,260760.464144,127791.110608,171442,23840
2528,3001767.415377,254590.938033,126367.947155,169719,24254
2529,2893244.542941,252563.143959,131666.754327,168259,24569
2530,2916650.101743,256603.957397,145292.028789,166902,24714
2531,2897860.146452,254897.090645,148973.704282,168752,24630
2532,2915637.031730,255494.026311,152368.812343,170559,24158
2533,2905993.829844,252579.217424,147451.861340,172296,23872
2534,2927120.044574,254032.926014,147966.862435,173543,23804
2535,2936201.027062,254863.167660,149310.497026,174044,23604
2536,2924349.186578,254486.973697,149683.487538,175003,23391
2537,2944320.152305,254145.118284,147447.174211,176161,23183
2538,2906248.249627,253583.696409,146182.413886,176352,23062
2539,3033582.127475,256824.441181,146400.623398,176830,23186
2540,3027850.568862,259816.110311,153029.202371,177237,23126
2541,2958854.697020,257751.762334,153922.391286,178594,22876
2542,2987179.646853,257599.973259,153922.238850,180125,22589
2543,3087315.549293,259740.659582,152222.556425,181208,22547
2544,3071143.285065,261229.197857,154694.895606,181359,22439
2545,3119968.059664,263411.953798,157892.175003,182272,22221
2546,3111706.634242,262720.776840,157563.528742,184159,22076
2547,3098004.958745,262430.484554,157210.744768,185064,21816
2548,3129786.229636,263488.065399,157930.381044,186215,21797
2549,3160733.532136,264401.331409,158207.076907,186688,21701
2550,3205433.453919,266145.742624,159278.583319,187897,21553
2551,3187516.961364,265557.152600,158484.654066,188716,21349
2552,3184251.037972,264239.210261,154591.897249,189411,21350
2553,3205267.582870,265976.480732,154919.396533,189759,21194
2554,3295627.779246,267782.960610,154135.883925,189650,21352
2555,3216214.348396,267560.953135,155784.156521,189801,21286
2556,3231128.306667,265613.610865,151806.179639,189463,21134
2557,3212666.777942,264205.540839,148104.303544,189332,21259
2558,3313499.735614,267565.670066,147791.266057,188142,21436
2559,3367444.845366,269602.904625,148645.838175,187226,21482
2560,3299301.704733,266440.544698,144266.601289,186588,21685
2561,3329165.211704,265869.445980,139188.299138,185638,21662
2562,3497881.359890,269381.146958,135179.929414,183888,22123
2563,3616509.350465,275678.717141,139258.199121,181736,22279
2564,3617538.663144,278684.148181,145821.400562,180315,22445
2565,3403870.569499,273569.718637,148806.972876,179470,22669
2566,3201817.466343,266424.717271,147918.619001,180422,22599
2567,3088073.286438,261815.441203,147716.440357,180609,22659
2568,3070591.436945,261537.900213,150681.579832,180707,22576
2569,3028128.499026,260871.247790,154388.278226,180944,22620
2570,2991283.151877,258320.999305,151638.203652,182232,22433
2571,2894192.291709,252797.131697,144267.483087,183203,22196
2572,2874378.076524,249444.707293,136555.558516,182166,22148
2573,3056265.716423,255360.790856,135661.155868,180232,22385
2574,3161785.042512,258804.973737,135385.932616,177956,22977
2575,3101676.220531,258720.282651,136803.031191,176274,23153
2576,3064154.435088,257627.109470,137868.947844,175708,23361
2577,3104290.813693,260443.234509,142596.373065,175138,23415
2578,3020054.169364,260112.672060,149102.030429,174885,23327
2579,3070224.915777,263600.436770,159652.962010,175996,23181
2580,3105312.036175,264679.187066,165426.340234,178079,22892
2581,3051385.980450,263995.857054,169383.385455,181931,22391
2582,3063194.965960,265113.792749,174591.540047,185039,21898
2583,3106915.503039,267521.641232,180970.125818,189012,21112
2584,2965874.528993,263143.841961,181142.895769,193463,20453
2585,2804772.315987,254879.372720,171062.601207,196732,20099
2586,2917091.755255,254359.563572,159365.899672,198985,19845
2587,3027552.216751,255517.437189,147614.146440,199037,19911
2588,3001528.755750,253737.048401,137828.511394,196337,20428
